date,A005930,A000660,A035720,A035420,A114800
2015-08-12,23080.0,35800.0,26980.0,105600.0,8520.0
2015-08-13,22800.0,36900.0,28020.0,103800.0,8470.0
2015-08-17,22080.0,35650.0,27420.0,102000.0,8545.0
2015-08-18,22620.0,35050.0,26260.0,104400.0,8555.0
2015-08-19,23080.0,33000.0,25280.0,104800.0,8625.0
2015-08-20,22780.0,33050.0,25040.0,104200.0,8725.0
2015-08-21,22020.0,32000.0,24800.0,103200.0,8865.0
2015-08-24,21580.0,31050.0,24800.0,100000.0,9095.0
2015-08-25,21580.0,33500.0,25660.0,98300.0,9050.0
2015-08-26,21340.0,33450.0,25820.0,97800.0,8860.0
2015-08-27,21340.0,35500.0,25540.0,97500.0,8830.0
2015-08-28,21620.0,36900.0,26940.0,97600.0,8705.0
2015-08-31,21780.0,35800.0,26980.0,99100.0,8725.0
2015-09-01,21700.0,34400.0,26100.0,95200.0,8865.0
2015-09-02,21800.0,34350.0,25620.0,93200.0,8795.0
2015-09-03,22440.0,35400.0,25880.0,94100.0,8775.0
2015-09-04,22580.0,34850.0,24940.0,93900.0,8870.0
2015-09-07,22240.0,34750.0,24800.0,94900.0,8870.0
2015-09-08,22620.0,34750.0,24520.0,92300.0,8835.0
2015-09-09,22940.0,36000.0,25380.0,100200.0,8570.0
2015-09-10,22680.0,35950.0,25000.0,100000.0,8545.0
2015-09-11,22300.0,35000.0,24840.0,97700.0,8620.0
2015-09-14,22480.0,34600.0,24400.0,95200.0,8665.0
2015-09-15,22460.0,33600.0,24540.0,94100.0,8640.0
2015-09-16,23040.0,35100.0,25240.0,96300.0,8440.0
2015-09-17,23140.0,36150.0,25020.0,102000.0,8415.0
2015-09-18,23800.0,35750.0,25100.0,101800.0,8355.0
2015-09-21,23000.0,34800.0,24940.0,100000.0,8500.0
2015-09-22,22900.0,34900.0,24840.0,99200.0,8450.0
2015-09-23,22620.0,34700.0,24680.0,101000.0,8580.0
2015-09-24,22520.0,33850.0,24580.0,101200.0,8580.0
2015-09-25,22240.0,34350.0,24600.0,101600.0,8580.0
2015-09-30,22680.0,33550.0,25180.0,102600.0,8520.0
2015-10-01,22680.0,33700.0,25480.0,109200.0,8425.0
2015-10-02,22380.0,34550.0,26000.0,110000.0,8475.0
2015-10-05,22300.0,35350.0,25960.0,108600.0,8470.0
2015-10-06,23020.0,37200.0,25440.0,111200.0,8390.0
2015-10-07,25020.0,37300.0,25180.0,111600.0,8280.0
2015-10-08,25400.0,37550.0,24660.0,112200.0,8215.0
2015-10-12,25200.0,36850.0,24440.0,114800.0,8150.0
2015-10-13,25040.0,36000.0,24220.0,115800.0,8170.0
2015-10-14,25080.0,36400.0,24380.0,112400.0,8210.0
2015-10-15,25380.0,36750.0,23200.0,113800.0,8100.0
2015-10-16,25300.0,36100.0,23020.0,117400.0,8115.0
2015-10-19,25120.0,35750.0,23080.0,116800.0,8130.0
2015-10-20,25320.0,35700.0,23200.0,115600.0,8100.0
2015-10-21,25400.0,33650.0,23080.0,115000.0,8070.0
2015-10-22,25600.0,31950.0,22440.0,109400.0,8120.0
2015-10-23,25780.0,32100.0,22880.0,114200.0,8055.0
2015-10-26,25840.0,32900.0,22800.0,112400.0,8030.0
2015-10-27,25960.0,32150.0,22640.0,112800.0,8040.0
2015-10-28,26160.0,31450.0,22980.0,115400.0,8045.0
2015-10-29,26500.0,31450.0,22940.0,118400.0,8060.0
2015-10-30,27440.0,30700.0,22720.0,120000.0,8035.0
2015-11-02,27660.0,32150.0,22260.0,120600.0,8045.0
2015-11-03,27040.0,31900.0,22240.0,123800.0,7965.0
2015-11-04,26600.0,32600.0,22960.0,125200.0,7965.0
2015-11-05,26840.0,32650.0,24060.0,125800.0,7970.0
2015-11-06,26760.0,31200.0,23800.0,126000.0,8030.0
2015-11-09,26880.0,31250.0,23000.0,126800.0,8065.0
2015-11-10,26420.0,31150.0,22340.0,123600.0,8180.0
2015-11-11,26660.0,31000.0,22300.0,125000.0,8185.0
2015-11-12,26340.0,30700.0,23800.0,124000.0,8185.0
2015-11-13,26000.0,31150.0,23880.0,121200.0,8285.0
2015-11-16,25260.0,30500.0,23020.0,118400.0,8395.0
2015-11-17,25400.0,30600.0,22960.0,119800.0,8310.0
2015-11-18,25620.0,30550.0,22920.0,120000.0,8340.0
2015-11-19,25780.0,31200.0,23060.0,121800.0,8215.0
2015-11-20,25700.0,31000.0,23100.0,125400.0,8210.0
2015-11-23,25640.0,30650.0,22820.0,124800.0,8160.0
2015-11-24,25980.0,30200.0,22560.0,124200.0,8135.0
2015-11-25,25980.0,31900.0,22420.0,126000.0,8140.0
2015-11-26,26700.0,32750.0,22460.0,126600.0,8040.0
2015-11-27,26540.0,32000.0,23220.0,126400.0,8055.0
2015-11-30,25680.0,31600.0,24120.0,126200.0,8215.0
2015-12-01,26420.0,31350.0,23880.0,129400.0,8085.0
2015-12-02,26000.0,31200.0,23960.0,127800.0,8135.0
2015-12-03,25800.0,31150.0,24160.0,126600.0,8210.0
2015-12-04,25380.0,31200.0,23660.0,125000.0,8295.0
2015-12-07,25240.0,30700.0,23740.0,121600.0,8335.0
2015-12-08,25240.0,30200.0,23420.0,122600.0,8370.0
2015-12-09,25260.0,30250.0,23220.0,122400.0,8365.0
2015-12-10,25660.0,30300.0,22560.0,123600.0,8320.0
2015-12-11,25680.0,29850.0,22540.0,128000.0,8345.0
2015-12-14,25220.0,29000.0,21600.0,126600.0,8405.0
2015-12-15,25540.0,29400.0,21660.0,128600.0,8385.0
2015-12-16,25980.0,30400.0,22240.0,129200.0,8215.0
2015-12-17,25800.0,30250.0,22280.0,130600.0,8225.0
2015-12-18,25560.0,30600.0,22420.0,128000.0,8230.0
2015-12-21,25600.0,30500.0,22440.0,129600.0,8210.0
2015-12-22,25840.0,32200.0,22280.0,130600.0,8190.0
2015-12-23,25900.0,32700.0,22200.0,130600.0,8125.0
2015-12-24,25700.0,31700.0,22120.0,129400.0,8160.0
2015-12-28,25320.0,30900.0,22120.0,128200.0,8270.0
2015-12-29,25080.0,31200.0,22680.0,128400.0,8210.0
2015-12-30,25200.0,30750.0,23160.0,131600.0,8240.0
2016-01-04,24100.0,30150.0,23060.0,126400.0,8440.0
2016-01-05,24160.0,30600.0,23420.0,127400.0,8395.0
2016-01-06,23500.0,30750.0,23820.0,124600.0,8440.0
2016-01-07,23260.0,30200.0,23460.0,130400.0,8535.0
2016-01-08,23420.0,29700.0,23040.0,130400.0,8465.0
2016-01-11,23040.0,28650.0,22940.0,125600.0,8560.0
2016-01-12,22920.0,27800.0,23280.0,130000.0,8595.0
2016-01-13,22960.0,28100.0,23960.0,129800.0,8470.0
2016-01-14,22760.0,27900.0,23780.0,130200.0,8555.0
2016-01-15,22640.0,26800.0,23740.0,134000.0,8650.0
2016-01-18,22520.0,26700.0,23240.0,137400.0,8655.0
2016-01-19,23420.0,28300.0,22820.0,134000.0,8610.0
2016-01-20,22760.0,26800.0,22420.0,132800.0,8810.0
2016-01-21,22620.0,26600.0,22200.0,127800.0,8820.0
2016-01-22,23360.0,27150.0,22560.0,133600.0,8615.0
2016-01-25,23240.0,28000.0,22620.0,134600.0,8585.0
2016-01-26,22740.0,27850.0,22480.0,136000.0,8690.0
2016-01-27,23500.0,27650.0,21840.0,134800.0,8585.0
2016-01-28,22900.0,27650.0,21900.0,126200.0,8560.0
2016-01-29,23000.0,27300.0,21860.0,125600.0,8535.0
2016-02-01,23260.0,28400.0,21960.0,122600.0,8495.0
2016-02-02,23120.0,28450.0,21740.0,120000.0,8540.0
2016-02-03,22920.0,27450.0,21840.0,120200.0,8645.0
2016-02-04,23120.0,28100.0,21860.0,120400.0,8480.0
2016-02-05,23280.0,28100.0,21780.0,119800.0,8460.0
2016-02-11,22600.0,27150.0,20140.0,112600.0,8690.0
2016-02-12,22600.0,27350.0,18560.0,111200.0,8765.0
2016-02-15,23080.0,27700.0,18460.0,111200.0,8645.0
2016-02-16,23360.0,28900.0,18860.0,115000.0,8520.0
2016-02-17,23700.0,30050.0,18420.0,115000.0,8515.0
2016-02-18,23740.0,30200.0,18480.0,116400.0,8435.0
2016-02-19,23800.0,29600.0,18520.0,114600.0,8425.0
2016-02-22,23500.0,29900.0,18480.0,113000.0,8400.0
2016-02-23,23620.0,30400.0,19280.0,116800.0,8410.0
2016-02-24,23440.0,30900.0,19000.0,116000.0,8410.0
2016-02-25,23580.0,30800.0,18900.0,116400.0,8400.0
2016-02-26,23440.0,30800.0,18820.0,116000.0,8395.0
2016-02-29,23560.0,30000.0,18980.0,114400.0,8410.0
2016-03-02,23940.0,30950.0,19480.0,121800.0,8275.0
2016-03-03,24400.0,31950.0,20300.0,122000.0,8260.0
2016-03-04,24300.0,31900.0,20760.0,122600.0,8250.0
2016-03-07,24460.0,31900.0,21180.0,119800.0,8230.0
2016-03-08,23840.0,30500.0,21240.0,120800.0,8295.0
2016-03-09,23880.0,30550.0,21560.0,121600.0,8260.0
2016-03-10,24500.0,30300.0,22020.0,127000.0,8200.0
2016-03-11,24980.0,30700.0,22240.0,127200.0,8175.0
2016-03-14,25100.0,30350.0,22520.0,127000.0,8175.0
2016-03-15,25060.0,29900.0,22280.0,128200.0,8185.0
2016-03-16,25120.0,29200.0,21920.0,128000.0,8160.0
2016-03-17,25260.0,29250.0,22460.0,127200.0,8125.0
2016-03-18,25460.0,29450.0,22440.0,127800.0,8110.0
2016-03-21,25340.0,29550.0,21940.0,128400.0,8115.0
2016-03-22,25380.0,30200.0,21900.0,129800.0,8085.0
2016-03-23,25580.0,30250.0,21320.0,126800.0,8090.0
2016-03-24,25640.0,29450.0,21400.0,124800.0,8105.0
2016-03-25,25760.0,29150.0,20540.0,122600.0,8115.0
2016-03-28,25880.0,28550.0,20160.0,123400.0,8105.0
2016-03-29,25800.0,28900.0,20080.0,128000.0,8065.0
2016-03-30,26160.0,28650.0,20020.0,127400.0,8030.0
2016-03-31,26240.0,28150.0,19840.0,127400.0,8075.0
2016-04-01,25580.0,28200.0,20360.0,125600.0,8170.0
2016-04-04,26100.0,27900.0,19860.0,130200.0,8155.0
2016-04-05,25200.0,27850.0,19300.0,130400.0,8220.0
2016-04-06,25700.0,27500.0,19360.0,129800.0,8185.0
2016-04-07,25380.0,26900.0,19680.0,135000.0,8185.0
2016-04-08,24920.0,27800.0,19760.0,132600.0,8200.0
2016-04-11,25320.0,27150.0,19560.0,132800.0,8190.0
2016-04-12,25500.0,27150.0,20080.0,134000.0,8135.0
2016-04-14,26000.0,27250.0,20060.0,134600.0,8015.0
2016-04-15,26000.0,27650.0,20240.0,134600.0,7995.0
2016-04-18,25980.0,27200.0,20440.0,132200.0,8015.0
2016-04-19,25760.0,27450.0,20500.0,133800.0,8000.0
2016-04-20,25980.0,27550.0,20620.0,130800.0,8030.0
2016-04-21,25880.0,27550.0,20300.0,133400.0,7965.0
2016-04-22,25600.0,27500.0,19920.0,132600.0,7995.0
2016-04-25,25620.0,27500.0,20860.0,132400.0,8010.0
2016-04-26,25920.0,29150.0,20320.0,130800.0,7975.0
2016-04-27,26000.0,29150.0,20480.0,133000.0,7980.0
2016-04-28,25300.0,27900.0,20100.0,131800.0,8060.0
2016-04-29,24900.0,28150.0,20100.0,135400.0,8095.0
2016-05-02,25000.0,27850.0,19920.0,135600.0,8140.0
2016-05-03,25220.0,27650.0,19960.0,135200.0,8120.0
2016-05-04,25800.0,26650.0,20000.0,136000.0,8170.0
2016-05-09,25980.0,25750.0,20340.0,140000.0,8180.0
2016-05-10,25920.0,26400.0,20120.0,141400.0,8145.0
2016-05-11,25840.0,26200.0,21140.0,138600.0,8160.0
2016-05-12,25620.0,26100.0,21260.0,135200.0,8175.0
2016-05-13,25060.0,26100.0,20760.0,135400.0,8240.0
2016-05-16,24960.0,26100.0,21080.0,138400.0,8235.0
2016-05-17,25280.0,25900.0,21020.0,138800.0,8235.0
2016-05-18,25360.0,26200.0,20900.0,139600.0,8295.0
2016-05-19,25400.0,26600.0,20060.0,140200.0,8310.0
2016-05-20,25380.0,26300.0,19860.0,137600.0,8305.0
2016-05-23,25720.0,27200.0,20040.0,138000.0,8285.0
2016-05-24,25420.0,26850.0,19840.0,138800.0,8345.0
2016-05-25,25900.0,27050.0,19920.0,140800.0,8230.0
2016-05-26,25920.0,27000.0,19940.0,140600.0,8235.0
2016-05-27,25640.0,28650.0,20120.0,140000.0,8205.0
2016-05-30,25600.0,29000.0,20560.0,142000.0,8220.0
2016-05-31,25840.0,28700.0,20560.0,144000.0,8160.0
2016-06-01,26660.0,28500.0,19700.0,137400.0,8155.0
2016-06-02,27300.0,28050.0,19500.0,139400.0,8140.0
2016-06-03,27540.0,27600.0,19600.0,141400.0,8130.0
2016-06-07,27960.0,28650.0,19640.0,141400.0,8035.0
2016-06-08,28120.0,28550.0,19400.0,144400.0,7995.0
2016-06-09,28600.0,29000.0,19040.0,144000.0,8015.0
2016-06-10,28120.0,29000.0,18980.0,144000.0,8010.0
2016-06-13,27420.0,28350.0,18760.0,139400.0,8145.0
2016-06-14,27600.0,29050.0,18820.0,139400.0,8160.0
2016-06-15,28260.0,29950.0,18560.0,139400.0,8170.0
2016-06-16,28180.0,29650.0,18240.0,140200.0,8230.0
2016-06-17,28520.0,29000.0,18260.0,137800.0,8205.0
2016-06-20,28620.0,30050.0,18980.0,138400.0,8095.0
2016-06-21,28960.0,29800.0,18760.0,139400.0,8095.0
2016-06-22,28900.0,30950.0,18840.0,146000.0,8050.0
2016-06-23,28600.0,31750.0,18640.0,149400.0,8050.0
2016-06-24,28000.0,31800.0,18240.0,147800.0,8305.0
2016-06-27,27960.0,32050.0,18320.0,142000.0,8285.0
2016-06-28,27980.0,31150.0,18240.0,143800.0,8250.0
2016-06-29,27920.0,31800.0,18440.0,142600.0,8170.0
2016-06-30,28500.0,32400.0,18620.0,142000.0,8145.0
2016-07-01,29320.0,32150.0,18940.0,142600.0,8050.0
2016-07-04,29320.0,32750.0,18760.0,145400.0,8025.0
2016-07-05,29380.0,31850.0,18660.0,150000.0,8045.0
2016-07-06,28420.0,30600.0,18940.0,149000.0,8195.0
2016-07-07,29000.0,30650.0,19000.0,150600.0,8105.0
2016-07-08,29200.0,31050.0,18740.0,150000.0,8145.0
2016-07-11,29780.0,32000.0,19000.0,150800.0,8035.0
2016-07-12,29280.0,32000.0,19100.0,151000.0,8045.0
2016-07-13,29620.0,32650.0,18900.0,151600.0,8000.0
2016-07-14,30000.0,33050.0,18960.0,146800.0,7985.0
2016-07-15,30360.0,32700.0,18860.0,143200.0,7950.0
2016-07-18,30660.0,32750.0,18640.0,142400.0,7925.0
2016-07-19,30660.0,32450.0,18700.0,143600.0,7940.0
2016-07-20,30800.0,32100.0,18700.0,139000.0,7945.0
2016-07-21,30860.0,32150.0,18540.0,140800.0,7935.0
2016-07-22,30320.0,32000.0,18540.0,141000.0,7940.0
2016-07-25,30040.0,32500.0,18440.0,142000.0,7940.0
2016-07-26,30600.0,32050.0,18300.0,142000.0,7865.0
2016-07-27,30540.0,33450.0,18240.0,142400.0,7870.0
2016-07-28,30140.0,33550.0,18320.0,142000.0,7890.0
2016-07-29,30780.0,34400.0,18180.0,142000.0,7895.0
2016-08-01,31360.0,34850.0,18200.0,140200.0,7835.0
2016-08-02,30960.0,33750.0,18200.0,142600.0,7890.0
2016-08-03,30340.0,33550.0,18780.0,141000.0,7975.0
2016-08-04,30340.0,33650.0,18460.0,141400.0,7965.0
2016-08-05,31220.0,34800.0,18420.0,144600.0,7885.0
2016-08-08,31380.0,34950.0,18300.0,149800.0,7835.0
2016-08-09,31340.0,35050.0,18580.0,151000.0,7780.0
2016-08-10,30820.0,33800.0,18540.0,155000.0,7800.0
2016-08-11,31180.0,34800.0,18260.0,155600.0,7790.0
2016-08-12,30900.0,34350.0,17900.0,156400.0,7770.0
2016-08-16,31360.0,33700.0,17720.0,158000.0,7765.0
2016-08-17,31320.0,33550.0,17600.0,158000.0,7785.0
2016-08-18,32800.0,34150.0,17340.0,160200.0,7725.0
2016-08-19,33500.0,35400.0,16940.0,161000.0,7700.0
2016-08-22,33300.0,36000.0,16540.0,159000.0,7745.0
2016-08-23,33740.0,35600.0,16099.999999999998,161200.0,7710.0
2016-08-24,33060.0,35750.0,16500.0,162400.0,7745.0
2016-08-25,32780.0,35700.0,16199.999999999998,160800.0,7730.0
2016-08-26,32240.0,36250.0,16199.999999999998,161000.0,7750.0
2016-08-29,32800.0,36250.0,15859.999999999998,162000.0,7755.0
2016-08-30,32900.0,36300.0,15999.999999999998,164200.0,7725.0
2016-08-31,32400.0,36450.0,16259.999999999998,169000.0,7755.0
2016-09-01,31740.0,36100.0,16420.0,165800.0,7770.0
2016-09-02,31940.0,36650.0,16199.999999999998,166200.0,7750.0
2016-09-05,32120.0,37500.0,16199.999999999998,170000.0,7665.0
2016-09-06,32860.0,38000.0,16239.999999999998,168600.0,7635.0
2016-09-07,32420.0,37900.0,15999.999999999998,174400.0,7645.0
2016-09-08,32780.0,38700.0,16359.999999999998,173800.0,7640.0
2016-09-09,31500.0,38950.0,16119.999999999998,169400.0,7730.0
2016-09-12,29300.0,37000.0,15979.999999999998,168000.0,7910.0
2016-09-13,30540.0,37800.0,16099.999999999998,168200.0,7885.0
2016-09-19,31160.0,39200.0,16099.999999999998,171200.0,7810.0
2016-09-20,31700.0,39250.0,16440.0,167200.0,7800.0
2016-09-21,31840.0,39150.0,16460.0,171000.0,7750.0
2016-09-22,32360.0,39400.0,16900.0,174600.0,7685.0
2016-09-23,31420.0,39350.0,16720.0,175600.0,7690.0
2016-09-26,31360.0,39500.0,16520.0,175200.0,7720.0
2016-09-27,31380.0,41150.0,16720.0,176800.0,7660.0
2016-09-28,31340.0,41200.0,16560.0,177400.0,7690.0
2016-09-29,32000.0,40200.0,16540.0,180000.0,7625.0
2016-09-30,31960.0,40200.0,16359.999999999998,176600.0,7715.0
2016-10-04,32280.0,41800.0,16239.999999999998,171600.0,7665.0
2016-10-05,32380.0,42600.0,17100.0,173400.0,7670.0
2016-10-06,33820.0,42550.0,17060.0,172200.0,7630.0
2016-10-07,34120.0,42200.0,16680.0,168600.0,7650.0
2016-10-10,33600.0,41300.0,16520.0,174400.0,7635.0
2016-10-11,30900.0,41300.0,16299.999999999998,172400.0,7750.0
2016-10-12,30700.0,41250.0,16039.999999999998,172800.0,7750.0
2016-10-13,31140.0,40950.0,15859.999999999998,165400.0,7825.0
2016-10-14,31540.0,41550.0,15859.999999999998,168800.0,7780.0
2016-10-17,31800.0,42300.0,16099.999999999998,170200.0,7770.0
2016-10-18,31780.0,41650.0,16159.999999999998,169200.0,7720.0
2016-10-19,32500.0,40050.0,16339.999999999998,165800.0,7710.0
2016-10-20,32400.0,40050.0,16199.999999999998,168800.0,7700.0
2016-10-21,31780.0,40950.0,16119.999999999998,166200.0,7740.0
2016-10-24,32160.0,40150.0,16139.999999999998,166600.0,7685.0
2016-10-25,31940.0,41050.0,16460.0,167400.0,7700.0
2016-10-26,31340.0,42900.0,16179.999999999998,169600.0,7790.0
2016-10-27,31460.0,43000.0,16259.999999999998,171800.0,7750.0
2016-10-28,32280.0,42450.0,15919.999999999998,172000.0,7745.0
2016-10-31,32780.0,41000.0,15279.999999999998,171400.0,7770.0
2016-11-01,33040.0,42000.0,14919.999999999998,169400.0,7770.0
2016-11-02,32860.0,41000.0,14259.999999999998,165200.0,7870.0
2016-11-03,32320.0,41150.0,14279.999999999998,162400.0,7845.0
2016-11-04,32540.0,41200.0,14639.999999999998,157800.0,7870.0
2016-11-07,32800.0,41500.0,14739.999999999998,164000.0,7795.0
2016-11-08,32880.0,41500.0,14859.999999999998,163000.0,7785.0
2016-11-09,31920.0,39650.0,14259.999999999998,161000.0,7935.0
2016-11-10,32980.0,41000.0,15939.999999999998,161200.0,7785.0
2016-11-11,31960.0,39850.0,15559.999999999998,152000.0,7855.0
2016-11-14,31060.0,39700.0,15159.999999999998,149200.0,7915.0
2016-11-15,30780.0,39700.0,15199.999999999998,148800.0,7950.0
2016-11-16,31160.0,40850.0,16059.999999999998,150200.0,7920.0
2016-11-17,31360.0,41900.0,16199.999999999998,149000.0,7920.0
2016-11-18,31720.0,42000.0,16139.999999999998,154200.0,7920.0
2016-11-21,31860.0,40750.0,15799.999999999998,157200.0,7945.0
2016-11-22,32800.0,42700.0,16359.999999999998,162000.0,7850.0
2016-11-23,32980.0,43050.0,16379.999999999998,159000.0,7825.0
2016-11-24,33000.0,42650.0,16139.999999999998,160400.0,7860.0
2016-11-25,33000.0,42600.0,16259.999999999998,161000.0,7860.0
2016-11-28,33540.0,42600.0,15879.999999999998,161600.0,7835.0
2016-11-29,33540.0,42400.0,15959.999999999998,160200.0,7840.0
2016-11-30,34920.0,42900.0,15539.999999999998,159600.0,7800.0
2016-12-01,34980.0,44200.0,15339.999999999998,152800.0,7800.0
2016-12-02,34540.0,44400.0,15059.999999999998,151000.0,7855.0
2016-12-05,34360.0,44400.0,14939.999999999998,152800.0,7860.0
2016-12-06,34960.0,45200.0,15019.999999999998,151200.0,7770.0
2016-12-07,35440.0,45250.0,15019.999999999998,150000.0,7755.0
2016-12-08,35800.0,46250.0,15259.999999999998,160800.0,7635.0
2016-12-09,35600.0,45500.0,15879.999999999998,160000.0,7615.0
2016-12-12,35040.0,45300.0,15919.999999999998,158400.0,7630.0
2016-12-13,35320.0,44950.0,15839.999999999998,157200.0,7610.0
2016-12-14,35540.0,45850.0,15739.999999999998,157000.0,7605.0
2016-12-15,35180.0,45600.0,15619.999999999998,157200.0,7600.0
2016-12-16,35860.0,46400.0,15499.999999999998,161200.0,7585.0
2016-12-19,35900.0,45150.0,15639.999999999998,160000.0,7585.0
2016-12-20,36240.0,45150.0,15379.999999999998,157400.0,7570.0
2016-12-21,36100.0,45000.0,15219.999999999998,155800.0,7575.0
2016-12-22,36180.0,45500.0,14959.999999999998,154600.0,7585.0
2016-12-23,35640.0,46300.0,14999.999999999998,153600.0,7590.0
2016-12-26,35960.0,45650.0,15019.999999999998,153000.0,7585.0
2016-12-27,35980.0,45650.0,14959.999999999998,154400.0,7580.0
2016-12-28,35760.0,45350.0,15099.999999999998,152600.0,7550.0
2016-12-29,36040.0,44700.0,15399.999999999998,155000.0,7540.0
2017-01-02,36100.0,45800.0,15339.999999999998,155400.0,7525.0
2017-01-03,36480.0,47250.0,15999.999999999998,153400.0,7465.0
2017-01-04,36160.0,46500.0,16860.0,162000.0,7460.0
2017-01-05,35560.0,46950.0,16800.0,158200.0,7490.0
2017-01-06,36200.0,48000.0,16740.0,159800.0,7455.0
2017-01-09,37220.0,49550.0,16560.0,155800.0,7440.0
2017-01-10,37240.0,49750.0,16400.0,158400.0,7455.0
2017-01-11,38280.0,51600.0,16640.0,159200.0,7305.0
2017-01-12,38800.0,50600.0,16379.999999999998,160400.0,7305.0
2017-01-13,37460.0,50300.0,16780.0,158000.0,7310.0
2017-01-16,36660.0,49300.0,16520.0,158800.0,7350.0
2017-01-17,36960.0,49300.0,16379.999999999998,159000.0,7325.0
2017-01-18,36940.0,48850.0,16219.999999999998,157600.0,7330.0
2017-01-19,37480.0,49600.0,16460.0,160200.0,7320.0
2017-01-20,37200.0,49150.0,16079.999999999998,157000.0,7335.0
2017-01-23,38060.0,50800.0,15799.999999999998,154200.0,7340.0
2017-01-24,38160.0,51600.0,15759.999999999998,152200.0,7340.0
2017-01-25,39400.0,51700.0,15219.999999999998,152600.0,7315.0
2017-01-26,39900.0,53300.0,15419.999999999998,150600.0,7255.0
2017-01-31,39460.0,53700.0,15539.999999999998,151600.0,7295.0
2017-02-01,39120.0,54000.0,15679.999999999998,154200.0,7270.0
2017-02-02,39360.0,52800.0,15539.999999999998,154400.0,7310.0
2017-02-03,39460.0,53700.0,15599.999999999998,154800.0,7295.0
2017-02-06,39560.0,53700.0,15459.999999999998,155800.0,7280.0
2017-02-07,38820.0,53300.0,15659.999999999998,160000.0,7295.0
2017-02-08,38400.0,54600.0,15959.999999999998,159000.0,7330.0
2017-02-09,38400.0,52700.0,17080.0,157400.0,7320.0
2017-02-10,38360.0,50000.0,17020.0,159000.0,7305.0
2017-02-13,37960.0,50700.0,16820.0,159000.0,7305.0
2017-02-14,37580.0,48450.0,16980.0,154000.0,7325.0
2017-02-15,37720.0,47900.0,16980.0,154600.0,7300.0
2017-02-16,38020.0,49600.0,16480.0,155400.0,7305.0
2017-02-17,37860.0,50400.0,16940.0,156000.0,7305.0
2017-02-20,38660.0,49900.0,16960.0,156200.0,7280.0
2017-02-21,38940.0,50900.0,17680.0,158000.0,7215.0
2017-02-22,39300.0,50600.0,17900.0,159400.0,7195.0
2017-02-23,39180.0,50200.0,17580.0,161600.0,7195.0
2017-02-24,38220.0,47500.0,17620.0,160600.0,7255.0
2017-02-27,38060.0,46000.0,17160.0,159200.0,7280.0
2017-02-28,38440.0,46700.0,17080.0,155200.0,7275.0
2017-03-02,39720.0,47700.0,17060.0,163000.0,7210.0
2017-03-03,39620.0,47100.0,17160.0,161800.0,7280.0
2017-03-06,40080.0,49350.0,16760.0,160000.0,7265.0
2017-03-07,40200.0,48800.0,16740.0,159800.0,7225.0
2017-03-08,40200.0,48000.0,16600.0,160000.0,7215.0
2017-03-09,40200.0,48000.0,16560.0,157800.0,7235.0
2017-03-10,40180.0,49200.0,17060.0,160000.0,7225.0
2017-03-13,40600.0,51000.0,16960.0,165200.0,7140.0
2017-03-14,41360.0,50300.0,16700.0,163000.0,7080.0
2017-03-15,41400.0,48800.0,16440.0,164000.0,7065.0
2017-03-16,41840.0,49150.0,16760.0,163800.0,7015.0
2017-03-17,42400.0,46750.0,16800.0,165400.0,6985.0
2017-03-20,41900.0,47600.0,16980.0,163600.0,6995.0
2017-03-21,42560.0,47550.0,17220.0,174200.0,6935.0
2017-03-22,42460.0,48650.0,17320.0,169800.0,6960.0
2017-03-23,41800.0,48450.0,17180.0,172800.0,6960.0
2017-03-24,41500.0,49500.0,16820.0,174400.0,6960.0
2017-03-27,41200.0,50700.0,16580.0,177000.0,7015.0
2017-03-28,41480.0,50800.0,16640.0,170600.0,6990.0
2017-03-29,41780.0,51300.0,16760.0,172800.0,6975.0
2017-03-30,41980.0,50900.0,16560.0,172200.0,6975.0
2017-03-31,41200.0,50500.0,16620.0,171000.0,6995.0
2017-04-03,41440.0,51800.0,17400.0,174600.0,6975.0
2017-04-04,42080.0,51000.0,17140.0,170000.0,6990.0
2017-04-05,42140.0,50300.0,17180.0,168600.0,7010.0
2017-04-06,41840.0,49400.0,16900.0,168000.0,7040.0
2017-04-07,41600.0,49800.0,17320.0,165600.0,7045.0
2017-04-10,41940.0,49000.0,16980.0,163600.0,7095.0
2017-04-11,41600.0,48850.0,17140.0,154000.0,7120.0
2017-04-12,41900.0,49000.0,17180.0,153600.0,7115.0
2017-04-13,42420.0,49750.0,17600.0,160400.0,7045.0
2017-04-14,42020.0,49800.0,17760.0,157400.0,7070.0
2017-04-17,41560.0,49200.0,17820.0,157000.0,7060.0
2017-04-18,41500.0,50200.0,17640.0,155600.0,7070.0
2017-04-19,40900.0,49850.0,17440.0,155400.0,7095.0
2017-04-20,40280.0,51400.0,18160.0,159200.0,7075.0
2017-04-21,40760.0,52000.0,18000.0,162600.0,7010.0
2017-04-24,41240.0,52400.0,18040.0,162000.0,6975.0
2017-04-25,42700.0,52400.0,18160.0,163000.0,6900.0
2017-04-26,42800.0,53700.0,18520.0,161400.0,6860.0
2017-04-27,43840.0,53600.0,18280.0,158200.0,6840.0
2017-04-28,44620.0,54000.0,18080.0,160000.0,6835.0
2017-05-02,44900.0,55400.0,18520.0,160200.0,6785.0
2017-05-04,45520.0,55900.0,18800.0,164600.0,6720.0
2017-05-08,47020.0,56900.0,19000.0,169000.0,6550.0
2017-05-10,45600.0,55600.0,18800.0,164800.0,6620.0
